,player_name,player_id,season,poss,mp,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
3397,Michael Cooper,coopemi01,1988,4890,2381,0.868647191,-0.23376026,0.63488693,4.142966702,3.109093347,1.033873356,0.916308826,-0.184523016,0.73178581,0.010012214
3398,Michael Cooper,coopemi01,1989,4930,2357,1.7004465469999999,-0.420227106,1.2802194409999998,4.896499392,3.741708862,1.15479053,1.5965187630000002,-0.27353860399999996,1.322980158,0.061028399000000004
3399,Michael Cooper,coopemi01,1990,4099,2024,-0.728414137,-0.04855191,-0.776966047,2.05170228,1.858274564,0.19342771600000003,-0.661014332,0.064269075,-0.5967452560000001,0.395623957
3400,Wayne Cooper,coopewa01,1979,1712,795,-3.7752672210000005,0.19403053899999997,-3.5812366819999997,-0.337387624,-0.337387624,0.0,-3.809247758,-0.636790808,-4.446038566,0.073195069
3401,Wayne Cooper,coopewa01,1980,3772,1781,-1.6321587430000002,-1.474348629,-3.106507372,-0.324137809,-0.324137809,0.0,-1.740037309,-1.606311974,-3.3463492830000003,0.061712098
3402,Wayne Cooper,coopewa01,1981,2923,1420,-2.9023407839999997,-1.100862174,-4.003202957,-0.909220276,-0.909220276,0.0,-2.8468685639999998,-0.997950447,-3.8448190110000002,0.14697179
3403,Wayne Cooper,coopewa01,1982,3774,1818,-2.2521664759999998,0.728220526,-1.52394595,1.1376442740000001,1.1376442740000001,0.0,-1.941981178,1.0872488,-0.854732378,0.038223127
3404,Wayne Cooper,coopewa01,1983,4936,2327,-2.752510905,0.536135652,-2.2163752530000003,0.63968157,0.520167111,0.119514459,-2.43308984,0.504284062,-1.9288057790000002,0.111704242
3405,Wayne Cooper,coopewa01,1984,3755,1766,-1.703333721,0.21074526600000001,-1.492588456,1.1153296609999999,1.360651324,-0.245321664,-1.466072553,-0.116923794,-1.5829963459999998,0.0041612509999999995
3406,Wayne Cooper,coopewa01,1985,5340,2352,-2.440838722,0.7996719729999999,-1.6411667490000001,1.343472975,0.7420438840000001,0.601429091,-2.051245857,0.47620012899999997,-1.575045728,-0.101437289
3407,Wayne Cooper,coopewa01,1986,5082,2266,-2.483217443,2.251350246,-0.231867197,2.8860448969999997,3.046554649,-0.160509752,-2.234304028,1.9168946519999999,-0.317409376,-0.090548289
3408,Wayne Cooper,coopewa01,1987,3587,1602,-3.4122783510000003,-0.47526420799999997,-3.887542559,-0.93119562,-0.913089112,-0.018106508,-3.317780003,-0.407946962,-3.7257269660000003,0.08150381400000001
3409,Wayne Cooper,coopewa01,1988,2124,961,-4.416067526,1.588196748,-2.8278707780000003,-0.031775347,-0.10160817300000001,0.069832826,-4.197252174,0.9529393420000001,-3.244312832,0.016240258
3410,Wayne Cooper,coopewa01,1989,4323,1908,-2.115239445,2.22624775,0.111008305,2.782432085,2.701313815,0.081118269,-2.180171484,1.8740395840000001,-0.306131899,-0.190685595
3411,Wayne Cooper,coopewa01,1990,3054,1424,-3.172117689,2.485662669,-0.68645502,1.5175314130000002,1.1152004420000001,0.40233097100000004,-3.345571177,1.909419218,-1.43615196,0.184888418
3412,Wayne Cooper,coopewa01,1991,1606,759,-4.985438115,1.679974729,-3.3054633860000004,-0.217268823,-0.19232115600000002,-0.024947667000000003,-5.14903466,0.902124933,-4.246909727,0.101189254
3413,Wayne Cooper,coopewa01,1992,772,371,-4.14129058,1.575619703,-2.565670877,0.033230801000000004,0.055642722,-0.022411921,-4.2906975,0.6723553259999999,-3.618342174,0.062819417
3414,Tom Copa,copato01,1992,268,132,-3.894650818,-0.22251691399999998,-4.1171677319999995,-0.093437095,-0.093437095,0.0,-3.954280635,-0.311244891,-4.265525526,1.4485897859999999
3415,Chris Copeland,copelch01,2013,1801,955,0.616046219,-2.097372542,-1.481326324,0.635763657,0.388150379,0.24761327800000002,0.849600035,-2.510081606,-1.660481571,0.641646956
3416,Chris Copeland,copelch01,2014,693,347,3.0776419269999997,-4.705837894,-1.628195967,0.20446403300000002,0.094018894,0.110445139,2.2701842830000003,-4.4939146889999995,-2.223730406,0.888383953
3417,Chris Copeland,copelch01,2015,1637,828,-1.7510107080000001,-2.9212772410000003,-4.672287948999999,-0.816716856,-0.816716856,0.0,-1.4326188919999998,-3.3132826339999997,-4.745901526,0.549671001
3418,Chris Copeland,copelch01,2016,312,156,-4.643100888,-8.23090141,-12.8740023,-0.804423563,-0.804423563,0.0,-4.178356727,-7.516112671,-11.694469400000001,-0.164663031
3419,Hollis Copeland,copelho01,1980,2563,1142,-1.726762404,-0.36725456100000003,-2.094016966,0.383936912,0.383936912,0.0,-1.94380776,-0.791888778,-2.735696538,0.47209805299999996
3420,Hollis Copeland,copelho01,1982,247,118,-2.843389319,-1.316566125,-4.1599554439999995,-0.08540108099999999,-0.08540108099999999,0.0,-3.411215605,-1.582326044,-4.993541649,0.621555896
3421,Lanard Copeland,copella01,1990,242,119,-7.005950694,-5.536272949,-12.54222364,-0.602559421,-0.518834559,-0.083724862,-6.60449836,-7.017182753999999,-13.62168111,0.8273724790000001
3422,Lanard Copeland,copella01,1992,98,48,-7.853802268,-1.223869596,-9.077671864,-0.156215347,-0.156215347,0.0,-7.567685028,-2.246427019,-9.814112047,0.7912111470000001
3423,Tyrone Corbin,corbity01,1986,411,188,-3.841272123,0.298001142,-3.5432709819999997,-0.079047507,0.003100287,-0.082147795,-3.944678979,-0.438489714,-4.383168693,0.318714314
3424,Tyrone Corbin,corbity01,1987,2504,1170,-1.821463271,0.032780021,-1.78868325,0.574555915,0.574555915,0.0,-2.0814045119999998,0.008333734,-2.073070778,0.160162098
3425,Tyrone Corbin,corbity01,1988,3614,1739,-0.8934695309999999,0.11112178699999999,-0.7823477440000001,1.738183676,1.738183676,0.0,-1.168018886,-0.073500197,-1.241519082,0.084027516
3426,Tyrone Corbin,corbity01,1989,4326,1965,1.3527407919999999,1.4670675469999999,2.8198083389999997,5.6316871189999995,4.248180935,1.383506184,1.194600868,1.394960805,2.589561673,0.125318094
3427,Tyrone Corbin,corbity01,1990,5780,3011,0.19372137600000003,2.019779947,2.213501323,7.634030601,7.634030601,0.0,0.17474640100000002,2.31158788,2.486334281,0.11804264800000001
3428,Tyrone Corbin,corbity01,1991,6216,3196,0.134104054,0.595109454,0.729213508,5.665724593999999,5.665724593999999,0.0,0.29127248899999997,0.7360546990000001,1.027327188,-0.130659931
3429,Tyrone Corbin,corbity01,1992,5285,2654,0.356360038,0.120962758,0.477322796,4.392863124,3.509506853,0.8833562709999999,0.177482103,0.187651629,0.36513373200000004,-0.178009455
3430,Tyrone Corbin,corbity01,1993,5485,2716,0.643259869,0.8189937509999999,1.46225362,5.842006204,5.45650243,0.38550377399999997,0.499801204,0.99000579,1.489806995,-0.165943519
3431,Tyrone Corbin,corbity01,1994,4967,2562,-1.0138418359999999,1.2805635770000001,0.266721742,3.9766344780000003,3.175601626,0.8010328529999999,-0.976566284,1.0630236370000001,0.086457354,-0.017674728
3432,Tyrone Corbin,corbity01,1995,2774,1468,-1.9805248469999999,0.374708405,-1.6058164419999998,0.8681575999999999,0.6923637020000001,0.175793898,-2.221238006,0.002062731,-2.219175275,0.36051145700000004
3433,Tyrone Corbin,corbity01,1996,2575,1318,-1.219196013,0.98654585,-0.23265016300000002,1.699951576,1.61714718,0.082804396,-1.552442959,0.773939396,-0.778503563,0.214706803
3434,Tyrone Corbin,corbity01,1997,4863,2669,-0.31209013,0.849964368,0.537874239,4.508331508,3.6520802389999996,0.856251269,-0.39793482700000005,0.9574355290000001,0.559500702,-0.008403898
3435,Tyrone Corbin,corbity01,1998,5187,2812,-0.053460477,0.654456036,0.600995559,4.796602651000001,4.727024458,0.069578193,-0.008824282,0.9123684540000001,0.903544172,-0.125137652
3436,Tyrone Corbin,corbity01,1999,2379,1334,-0.06261429,0.277456049,0.214841759,2.03268429,1.621053444,0.411630846,-0.208127427,-0.086680818,-0.294808245,0.113142417
3437,Tyrone Corbin,corbity01,2000,2013,964,-2.589632071,0.232183107,-2.357448964,0.19573113,0.17102383899999998,0.02470729,-2.916434783,0.090500765,-2.8259340180000003,0.114336954
3438,Tyrone Corbin,corbity01,2001,224,117,-8.233619277999999,-1.9521901780000002,-10.18580946,-0.44950958799999996,-0.44950958799999996,0.0,-8.111744437999999,-2.154991832,-10.26673627,1.1735002429999999
3439,Chris Corchiani,corchch01,1992,1530,741,-0.678959984,-0.191161894,-0.870121878,0.71685395,0.71685395,0.0,-0.900543179,-0.174401657,-1.074944836,0.846700007
3440,Chris Corchiani,corchch01,1993,213,105,1.263443189,0.340524349,1.603967538,0.237043688,0.237043688,0.0,0.7552552490000001,0.7551040940000001,1.5103593419999999,1.573998625
3441,Chris Corchiani,corchch01,1994,941,467,-1.046036237,-1.432999011,-2.479035248,0.064942862,0.064942862,0.0,-1.310979001,-1.912321023,-3.223300024,0.569255376
3442,Dave Corzine,corzida01,1979,1325,595,-2.009360118,-0.424120844,-2.433480962,0.09676731599999999,0.082411737,0.014355578999999999,-2.078402642,-1.4232509819999999,-3.501653624,-0.02741322
3443,Dave Corzine,corzida01,1980,1805,835,-3.274144239,-0.501197104,-3.775341342,-0.43670747600000004,-0.434562706,-0.00214477,-3.4436412830000003,-1.155873614,-4.599514897,-0.017380063
3444,Dave Corzine,corzida01,1981,4579,2121,-0.732929073,0.695306237,-0.037622836,2.917563965,2.828133321,0.089430644,-0.369682479,0.39012271299999995,0.020440233999999998,-0.438175175
3445,Dave Corzine,corzida01,1982,5282,2447,-1.2011796670000001,0.55005351,-0.651126156,2.616171333,2.339193839,0.276977493,-0.966778838,0.126563649,-0.840215189,-0.48866007100000003
3446,Dave Corzine,corzida01,1983,5581,2496,-1.5586051269999999,-0.6960230079999999,-2.254628135,0.6284200879999999,0.6284200879999999,0.0,-1.23880248,-0.782844887,-2.021647366,-0.399587655
3447,Dave Corzine,corzida01,1984,5624,2674,-2.12623919,0.6990294570000001,-1.4272097330000002,1.795519522,1.795519522,0.0,-2.037061317,0.41688288,-1.6201784369999999,-0.519577999
3448,Dave Corzine,corzida01,1985,4477,2139,-2.083554668,-0.761737697,-2.8452923660000002,-0.09531963800000001,-0.23563728899999997,0.140317651,-1.9027824619999998,-0.97050057,-2.873283031,-0.293088425
3449,Dave Corzine,corzida01,1986,3803,1812,-0.912928447,-1.415223963,-2.328152409,0.384779896,0.42889150200000004,-0.044111605,-0.7771845829999999,-1.6527587380000002,-2.429943321,-0.582515586
3450,Dave Corzine,corzida01,1987,4847,2409,-1.600427861,0.21237926199999999,-1.3880486,1.643090695,1.813091455,-0.17000076,-1.546275485,-0.20961614899999997,-1.755891633,-0.599917983
3451,Dave Corzine,corzida01,1988,5287,2636,-2.437705941,1.008172283,-1.4295336580000002,1.736546238,2.050973728,-0.31442749,-2.215779838,0.27679763399999996,-1.9389822030000001,-0.7634742370000001
3452,Dave Corzine,corzida01,1989,3451,1702,-4.16179877,-0.23575343,-4.397552200000001,-1.4341814940000002,-1.235609536,-0.19857195800000002,-3.993324855,-1.067045936,-5.060370791,-0.222284398
3453,Dave Corzine,corzida01,1990,173,79,-8.955013912,-2.734090997,-11.68910491,-0.360404788,-0.360404788,0.0,-8.29616305,-3.389419647,-11.6855827,0.029574624
3454,Dave Corzine,corzida01,1991,322,159,-2.6935459660000003,0.655844561,-2.037701404,0.058222902,0.048455280999999996,0.009767620999999999,-2.935142518,-0.193797253,-3.128939771,0.189895967
3455,Matt Costello,costema01,2018,65,32,0.100870728,0.547386493,0.648257221,0.055360928,0.055360928,0.0,-0.76146305,0.536020819,-0.22544223100000002,-0.215227952
3456,Bryce Cotton,cottobr01,2015,337,159,-2.8463921739999996,-3.255224674,-6.101616847000001,-0.27294788600000003,-0.27294788600000003,0.0,-1.8044238259999998,-4.082787409,-5.887211235,0.37339861799999996
3457,Bryce Cotton,cottobr01,2016,79,39,-7.306141834,-4.430972087,-11.73711392,-0.179716965,-0.179716965,0.0,-5.027994533,-3.179307016,-8.207301548,0.517631994
3458,James Cotton,cottoja02,1998,62,33,-6.648531212999999,-3.274172529,-9.922703742000001,-0.122835032,-0.122835032,0.0,-5.535850132999999,-5.678209382,-11.21405952,1.566732574
3459,James Cotton,cottoja02,1999,111,59,-3.149447885,-0.372441325,-3.52188921,-0.023516077000000003,-0.023516077000000003,0.0,-3.300944607,-1.038573219,-4.339517825,1.087709053
3460,John Coughran,coughjo01,1980,339,160,-6.404185632999999,-1.048264857,-7.45245049,-0.38907844799999997,-0.38907844799999997,0.0,-6.12461424,-1.6180188309999999,-7.742633071,1.415504487
3461,Joe Courtney,courtjo01,1993,213,104,-5.585795738,-0.184551587,-5.770347323999999,-0.163455607,-0.163455607,0.0,-5.322346355,-0.262823848,-5.5851702020000005,1.103104118
3462,Joe Courtney,courtjo01,1994,694,345,-2.929355314,-2.606650544,-5.536005857999999,-0.497152297,-0.497152297,0.0,-2.992945604,-3.085373068,-6.078318672000001,0.460445299
3463,Joe Courtney,courtjo01,1996,347,200,-5.9876420779999995,-1.3524439590000001,-7.340086037000001,-0.47324561200000004,-0.47324561200000004,0.0,-5.8439722000000005,-1.700010767,-7.543982968,0.966975655
3464,Joe Courtney,courtjo01,1997,192,100,-5.62615181,-4.697314109,-10.32346592,-0.391978977,-0.391978977,0.0,-5.956374802999999,-4.468501986000001,-10.42487679,0.038464387999999995
3465,DeMarcus Cousins,couside01,2011,4632,2309,-3.990188807,-0.516329458,-4.5065182660000005,-2.081330591,-2.081330591,0.0,-3.279425583,-0.007717626,-3.287143209,0.543199284
3466,DeMarcus Cousins,couside01,2012,3891,1950,-0.59907931,0.126116286,-0.472963024,2.271707793,2.271707793,0.0,0.037725144,1.006864186,1.04458933,0.257088337
3467,DeMarcus Cousins,couside01,2013,4515,2289,-0.980993318,-0.776711975,-1.7577052930000001,1.1622311220000001,1.1622311220000001,0.0,-0.266409735,0.04186722,-0.224542515,0.271706603
3468,DeMarcus Cousins,couside01,2014,4572,2298,1.679681199,3.317243054,4.9969242519999995,9.160685353,9.160685353,0.0,0.8935503509999999,3.135482001,4.029032352,0.822465736
3469,DeMarcus Cousins,couside01,2015,4077,2013,0.9275596429999999,4.423062129,5.350621772,8.486441648,8.486441648,0.0,1.12895787,3.580605098,4.709562968,1.923042506
3470,DeMarcus Cousins,couside01,2016,4784,2246,0.251393495,4.102072003,4.353465498,8.343568857000001,8.343568857000001,0.0,0.915769114,3.464004225,4.379773339,2.444467719
3471,DeMarcus Cousins,couside01,2017,4933,2465,3.41818412,1.705837583,5.124021703,9.986797754,9.986797754,0.0,3.086545437,1.9112618140000002,4.997807251,0.833810787
3472,DeMarcus Cousins,couside01,2018,3629,1737,0.310309288,2.196600594,2.506909882,4.722471671,4.722471671,0.0,1.182281283,2.8453458960000004,4.027627178,1.356469436
3473,DeMarcus Cousins,couside01,2019,1922,904,-1.0511103720000001,4.718601046,3.6674906739999997,2.9704508919999997,3.076628172,-0.106177279,0.705046009,4.6096918780000005,5.314737887,1.206023846
3474,Marcus Cousin,cousima01,2011,35,18,-5.53605666,-1.121026913,-6.657083572,-0.03560738,-0.03560738,0.0,-6.113350368,-3.595075495,-9.708425864,-0.7109185920000001
3475,Robert Covington,covinro01,2014,70,34,0.34912102799999994,2.5135380880000002,2.862659116,0.09705538400000001,0.09705538400000001,0.0,1.252221242,0.604256889,1.856478131,-0.301739302
3476,Robert Covington,covinro01,2015,3946,1956,1.228340553,-0.23694902399999998,0.99139153,3.771161394,3.771161394,0.0,0.79505005,0.13422309400000002,0.929273144,0.961461465
3477,Robert Covington,covinro01,2016,3978,1903,-0.679481034,1.914163483,1.23468245,3.9365668310000004,3.9365668310000004,0.0,-0.212536482,1.7704661259999999,1.5579296440000001,1.712262289
3478,Robert Covington,covinro01,2017,4446,2119,-1.6625185180000002,3.753779532,2.091261014,5.290169939,5.290169939,0.0,-1.292073097,3.848364965,2.5562918669999997,1.053554595
3479,Robert Covington,covinro01,2018,5947,2813,1.066398347,3.334451798,4.400850145,10.36348137,9.907442482,0.456038887,1.891226013,3.9394357639999997,5.830661776,0.8770847979999999
3480,Robert Covington,covinro01,2019,2533,1203,-0.588962675,3.3449736060000004,2.756010931,3.3753067580000002,3.3753067580000002,0.0,-0.099199348,4.292296199,4.193096851,0.152571921
3481,Robert Covington,covinro01,2020,5405,2516,-0.285745533,2.019235599,1.7334900659999999,5.82266973,4.792850291000001,1.0298194390000002,0.5907507129999999,3.1528206510000003,3.7435713639999997,0.5430885529999999
3482,Dave Cowens,cowenda01,1977,5133,2267,-0.698898362,2.412990066,1.714091704,5.1717389019999995,4.273049501,0.8986894009999999,-0.331642875,2.177654444,1.846011569,-0.393378571
3483,Dave Cowens,cowenda01,1978,7175,3215,1.093492821,2.0975843469999997,3.191077168,9.709427425,9.709427425,0.0,1.355935593,2.388335621,3.744271214,-0.395532713
3484,Dave Cowens,cowenda01,1979,5649,2517,-1.009484103,0.418287983,-0.59119612,2.76893174,2.76893174,0.0,-0.635923447,0.9519340709999999,0.31601062399999996,-0.12922604
3485,Dave Cowens,cowenda01,1980,5286,2460,-1.315451089,2.810962413,1.495511325,5.372349822,4.309207987,1.063141835,-0.7648226579999999,2.617713593,1.852890935,-0.166625647
3486,Dave Cowens,cowenda01,1983,2137,1014,-0.632123633,1.008321501,0.376197868,1.61907578,1.61907578,0.0,-0.47987365600000004,1.413062069,0.933188413,0.11353943300000001
3487,Chubby Cox,coxch01,1983,163,78,-6.524808182,-3.9533382180000003,-10.4781464,-0.311680107,-0.311680107,0.0,-6.666593371,-3.8659269139999997,-10.53252028,1.402557679
3488,Wesley Cox,coxwe01,1978,1012,453,-3.1848344639999997,0.683886509,-2.500947956,0.058199035,0.058199035,0.0,-3.170083674,0.414843261,-2.7552404139999997,1.197353434
3489,Wesley Cox,coxwe01,1979,775,360,-6.885247368,-1.308411506,-8.193658874,-1.01893395,-1.01893395,0.0,-6.526746,-1.5844292919999998,-8.111175292999999,2.043367168
3490,Allen Crabbe,crabbal01,2014,208,100,-0.295464206,-6.04545193,-6.340916136000001,-0.18335675399999998,-0.18335675399999998,0.0,0.154741098,-6.389972387,-6.235231289,0.07759371400000001
3491,Allen Crabbe,crabbal01,2015,1471,722,-1.337087037,-0.7504400520000001,-2.087527089,0.250762331,0.122785754,0.12797657699999998,-1.1491747970000001,-0.791522976,-1.9406977730000001,-0.050982037
3492,Allen Crabbe,crabbal01,2016,4976,2407,0.7955842320000001,-1.077948018,-0.282363786,3.05477338,2.300953068,0.753820312,0.242597767,-1.123025133,-0.8804273659999999,0.127976121
3493,Allen Crabbe,crabbal01,2017,4858,2346,-0.8511019479999999,-1.720572208,-2.571674156,0.211525538,0.090382579,0.12114295900000001,-1.001829284,-1.447988869,-2.449818154,0.094722171
3494,Allen Crabbe,crabbal01,2018,4622,2197,0.9882887840000001,0.152158082,1.140446866,4.385720569,4.385720569,0.0,1.0514116390000001,-0.239550956,0.8118606829999999,0.565995664
3495,Allen Crabbe,crabbal01,2019,2422,1133,-2.589412528,0.562959069,-2.026453459,0.41854600399999997,0.41854600399999997,0.0,-2.525984208,0.037788947,-2.488195261,0.071918206
3496,Allen Crabbe,crabbal01,2020,1445,653,-3.170559494,-3.636210155,-6.806769649,-1.325944657,-1.325944657,0.0,-2.74881265,-4.30881108,-7.05762373,-0.616913998
3497,Torrey Craig,craigto01,2018,1311,629,-1.079343775,1.2954614340000001,0.216117659,0.94888948,0.94888948,0.0,-0.85024491,0.016931968999999998,-0.833312941,-0.31102412399999996
3498,Torrey Craig,craigto01,2019,3760,1833,-0.176797937,0.086586894,-0.090211044,2.514936996,1.690397551,0.824539444,-0.6729024579999999,0.22609471899999997,-0.446807739,-0.466752138
3499,Torrey Craig,craigto01,2020,2950,1447,-0.666200702,-1.456056385,-2.122257086,0.441361066,0.7710171840000001,-0.329656118,-0.676788756,-1.136219493,-1.8130082490000001,-0.619869851
3500,Chris Crawford,crawfch01,1998,480,260,-0.494669805,0.00716391,-0.487505895,0.29715892,0.318832378,-0.021673458,-0.42025039799999997,-1.204696531,-1.624946929,0.08567828400000001
3501,Chris Crawford,crawfch01,1999,1625,909,-1.629980321,-1.654005095,-3.283985417,-0.239387273,-0.357596963,0.11820969099999999,-1.7823078190000001,-1.515338296,-3.297646114,0.5807535189999999
3502,Chris Crawford,crawfch01,2000,1291,668,-1.707625191,-1.743360735,-3.450985925,-0.23951252399999998,-0.23951252399999998,0.0,-1.7816861919999998,-2.028838622,-3.810524814,0.23938179699999998
3503,Chris Crawford,crawfch01,2001,1745,901,-2.857646603,-1.869539454,-4.727186056,-0.914301968,-0.914301968,0.0,-3.013446806,-1.949188411,-4.962635217,0.549529919
3504,Chris Crawford,crawfch01,2002,254,131,-2.525132702,-1.378521669,-3.9036543710000005,-0.077694783,-0.077694783,0.0,-2.687399787,-1.464088474,-4.151488261,0.700998525
3505,Chris Crawford,crawfch01,2003,73,38,4.666015397,-0.051996432999999995,4.614018964,0.144328922,0.144328922,0.0,4.136925542,0.225834851,4.362760393,1.005034884
3506,Chris Crawford,crawfch01,2004,2309,1207,0.21258869100000002,-1.92975398,-1.71716529,0.63746607,0.63746607,0.0,0.224235619,-1.87403384,-1.649798221,0.205677938
3507,Jamal Crawford,crawfja01,2001,1976,1050,-3.619010279,-1.6671223480000001,-5.286132627,-1.3604941380000002,-1.3604941380000002,0.0,-3.481529693,-2.44812903,-5.929658722999999,0.126588816
3508,Jamal Crawford,crawfja01,2002,917,481,0.5992283039999999,-2.413056551,-1.8138282469999998,0.228598086,0.228598086,0.0,0.44276579200000005,-2.851447344,-2.408681552,-0.45713327200000003
3509,Jamal Crawford,crawfja01,2003,3925,1992,1.16286467,0.629354771,1.7922194409999999,4.610893723,4.610893723,0.0,1.097534455,0.253643389,1.351177844,-0.108661362
3510,Jamal Crawford,crawfja01,2004,5461,2811,1.307933933,-0.336307498,0.971626434,5.347607523,5.347607523,0.0,1.41290895,-0.237363792,1.175545158,0.17347189699999999
3511,Jamal Crawford,crawfja01,2005,5138,2688,1.997839383,-1.3466789780000001,0.651160405,4.660110893,4.660110893,0.0,2.374005001,-1.157394865,1.216610136,-0.08484994900000001
3512,Jamal Crawford,crawfja01,2006,4889,2555,1.9379707990000001,-1.520958206,0.417012593,4.1220369560000005,4.1220369560000005,0.0,1.8511422990000002,-1.3517169880000002,0.499425312,-0.141097795
3513,Jamal Crawford,crawfja01,2007,4206,2198,1.178758885,-1.857285298,-0.678526414,2.321214093,2.321214093,0.0,1.38330958,-1.782838954,-0.399529374,-0.071173045
3514,Jamal Crawford,crawfja01,2008,6157,3190,2.542319928,-0.988673096,1.553646831,6.985122706,6.985122706,0.0,2.517776123,-0.8230454070000001,1.694730716,-0.256792032
3515,Jamal Crawford,crawfja01,2009,5118,2479,1.585881446,-3.049052171,-1.463170725,1.641831286,1.641831286,0.0,1.72917098,-2.731373067,-1.002202086,0.661245182
3516,Jamal Crawford,crawfja01,2010,5306,2811,3.6985005280000003,-2.406567608,1.29193292,5.765476766,5.63411961,0.131357156,3.7382980519999998,-2.381104638,1.3571934140000002,-0.086826624
3517,Jamal Crawford,crawfja01,2011,4970,2655,1.988383675,-2.34124591,-0.352862235,3.277679603,2.491281709,0.786397893,1.946321652,-2.430337474,-0.48401582299999996,-0.177934452
3518,Jamal Crawford,crawfja01,2012,3100,1613,0.7796780940000001,-1.941933048,-1.162254954,1.307294937,1.307294937,0.0,1.076574929,-2.010946797,-0.9343718679999999,0.046366459000000006
3519,Jamal Crawford,crawfja01,2013,4580,2391,2.073581744,-1.3913633580000002,0.682218386,4.180758967,3.993782387,0.18697658,2.391215136,-1.719005195,0.672209941,-0.18977533
3520,Jamal Crawford,crawfja01,2014,4916,2407,2.773399602,-2.658686695,0.11471290699999999,3.5527522119999997,3.2775077980000002,0.275244414,3.1253815080000003,-2.480666896,0.644714611,0.69460943
3521,Jamal Crawford,crawfja01,2015,4235,2082,1.214806796,-3.450145745,-2.2353389480000003,0.572125387,1.337765961,-0.7656405740000001,2.283369325,-3.6036011080000003,-1.3202317829999999,0.45462887700000004
3522,Jamal Crawford,crawfja01,2016,4760,2325,0.452706335,-2.582266206,-2.129559871,0.738635136,0.66703736,0.071597776,0.130200655,-2.542359909,-2.412159254,0.040510786
3523,Jamal Crawford,crawfja01,2017,4810,2353,-0.837849831,-2.327704775,-3.165554606,-0.430710204,-1.138704521,0.707994317,-0.27330242,-2.8866063339999997,-3.1599087530000003,-0.076655314
3524,Jamal Crawford,crawfja01,2018,3636,1776,0.676892504,-4.855840655,-4.178948151,-1.2783633859999999,-1.5955583869999999,0.31719500100000003,1.095644174,-5.425764475,-4.330120301,-0.338744205
3525,Jamal Crawford,crawfja01,2019,2624,1211,-1.005402042,-5.81085017,-6.816252212,-2.5222856080000002,-2.5222856080000002,0.0,-1.4531480680000002,-6.102992766,-7.556140833,0.403328122
3526,Jamal Crawford,crawfja01,2020,15,6,26.40691698,-8.338341513,18.06857547,0.063808629,0.063808629,0.0,23.64497797,-8.129704317,15.51527366,0.12625791
3527,Joe Crawford,crawfjo01,2009,47,23,-1.081954307,0.006454687,-1.07549962,0.019738846,0.019738846,0.0,-1.161244613,-0.49416425700000005,-1.65540887,0.42153639299999995
3528,Jordan Crawford,crawfjo02,2011,2015,1027,-1.5070312019999998,-2.959097533,-4.466128735,-0.927369544,-0.927369544,0.0,-1.139877289,-2.8484690919999998,-3.98834638,0.8412163429999999
3529,Jordan Crawford,crawfjo02,2012,3417,1753,0.5104199389999999,-3.9113491060000003,-3.400929166,-0.584899368,-0.584899368,0.0,0.6974169790000001,-3.594721345,-2.897304366,0.43162363299999995
3530,Jordan Crawford,crawfjo02,2013,3423,1768,-0.953481905,-0.622197363,-1.575679268,1.064002387,1.10295248,-0.038950093,-0.915236411,-1.2685485090000002,-2.18378492,1.049483746
3531,Jordan Crawford,crawfjo02,2014,3872,1916,0.359454714,-2.056547396,-1.6970926819999999,1.0614746590000002,1.211251074,-0.149776415,0.358499622,-2.650000045,-2.291500423,-0.46883632299999994
3532,Jordan Crawford,crawfjo02,2017,906,442,4.757695058,-4.177901803999999,0.579793254,0.751918245,0.751918245,0.0,3.932731973,-3.5506572810000003,0.38207469200000005,0.133491878
3533,Jordan Crawford,crawfjo02,2018,156,68,4.951663556000001,-7.128740569,-2.1770770130000003,0.026210967,-0.05121551,0.07742647700000001,4.8171033560000005,-6.782920904,-1.965817549,0.8379189770000001
3534,Mitchell Creek,creekmi01,2019,103,48,4.760749033,-3.9797861780000003,0.780962855,0.08410730300000001,0.08410730300000001,0.0,5.661912135,-4.894273646,0.7676384890000001,-0.866279138
3535,Ron Crevier,creviro01,1986,9,4,-28.07929853,-3.4959928319999998,-31.57529136,-0.062222726,-0.062222726,0.0,-24.927244199999997,0.00018386299999999998,-24.92706034,5.6660257210000005
3536,Joe Crispin,crispjo01,2002,300,156,1.4295713319999999,-1.927075331,-0.49750399799999995,0.184422575,0.184422575,0.0,1.60909379,-3.054234028,-1.445140238,2.133995182
3537,Charlie Criss,crissch01,1978,4344,2000,-0.374256935,-0.21015475100000003,-0.584411686,2.206349124,2.184552643,0.021796481,-0.409072447,-0.375480914,-0.78455336,-0.023591192
3538,Charlie Criss,crissch01,1979,2095,978,-2.669832822,-1.3048394190000001,-3.9746722410000004,-0.590602098,-0.73561042,0.145008322,-2.697447519,-1.891551125,-4.588998644,-0.090635181
3539,Charlie Criss,crissch01,1980,4043,1946,-0.9417637059999999,-0.7174712659999999,-1.659234972,1.09677875,0.846429125,0.250349625,-1.0919650859999999,-0.9309023040000001,-2.02286739,-0.029330604
3540,Charlie Criss,crissch01,1981,3578,1708,0.38144290299999994,-1.803984604,-1.4225417009999999,1.151576788,1.151576788,0.0,0.004744093,-2.120265265,-2.115521172,-0.463192128
